temperature_c,temp_max_c,temp_min_c,temp_trend,humidity_percent,heat_index,wind_speed_kmh,uv_index,consecutive_hot_days,urban_area,soil_moisture_percent,cloud_cover_percent,previous_heatwave_30d,month,risk_level
25.4,27.5,15.8,-1,81.8,25.4,16.6,3.8,1,0,50.7,20.2,0,10,0
17.7,23.4,10.0,1,87.8,17.7,25.4,2.1,1,0,62.3,0.1,0,11,0
20.4,25.4,15.5,0,95.0,22.3,6.3,1.3,2,1,61.6,24.1,0,10,0
18.9,26.2,14.7,1,93.3,18.9,27.2,2.4,1,0,54.2,97.0,0,1,0
39.5,39.3,29.4,0,69.3,46.0,30.1,5.7,1,1,34.8,40.6,1,6,1
39.7,44.3,31.6,1,61.3,45.2,26.1,7.1,3,1,33.1,36.4,0,1,2
22.7,24.3,14.0,0,95.0,20.8,29.2,0.8,2,1,63.7,17.0,0,1,0
18.5,18.3,9.9,1,95.0,17.9,21.6,0.0,0,1,67.4,52.1,0,3,0
44.2,45.5,36.3,-1,65.9,50.6,17.0,6.4,3,1,42.0,33.9,1,6,2
52.1,53.2,40.9,0,38.5,52.5,26.6,10.3,1,1,34.0,40.5,1,7,2
47.6,49.6,36.3,-1,55.3,56.2,26.4,7.9,0,1,30.0,95.8,0,8,2
42.1,47.3,34.4,1,72.1,50.7,36.9,8.2,2,1,34.5,28.6,1,6,2
21.2,23.3,12.4,0,95.0,21.3,24.6,2.8,2,1,61.8,68.6,0,12,0
43.3,47.6,36.1,1,56.4,52.0,38.1,6.1,6,1,31.7,95.5,0,7,3
23.3,27.1,16.2,1,84.6,20.8,19.1,1.2,1,1,53.5,24.8,0,10,0
31.4,30.3,20.5,1,76.6,35.0,12.7,4.0,2,1,53.2,26.1,0,2,0
19.7,24.2,13.1,0,95.0,19.7,26.9,1.9,1,0,63.6,15.4,0,11,0
20.9,26.4,11.8,0,86.8,20.9,26.3,1.1,0,0,63.7,29.7,0,2,0
26.2,31.5,17.8,0,92.8,26.2,32.7,4.2,1,1,52.4,5.1,1,2,0
31.3,34.0,19.3,1,71.6,34.5,27.6,4.5,0,1,57.4,80.8,0,2,0
30.0,34.8,23.4,-1,72.8,35.8,25.1,3.9,1,0,40.9,54.7,0,2,0
23.7,26.0,14.2,1,90.3,23.7,17.4,2.7,0,0,60.9,83.8,0,2,0
21.5,23.9,12.4,-1,93.9,21.5,15.2,3.1,0,0,52.6,42.4,0,11,0
23.1,23.3,12.8,1,95.0,23.9,23.6,3.4,1,1,63.9,63.3,0,2,0
30.0,29.7,21.8,1,91.3,28.9,43.0,3.1,0,1,41.8,14.9,0,9,0
21.8,25.8,12.8,1,94.2,21.0,15.2,0.5,2,1,51.9,48.4,0,3,0
29.3,31.3,22.6,0,78.6,27.8,29.0,2.5,0,1,59.3,48.8,0,10,0
24.1,27.9,14.4,1,90.1,24.5,30.3,2.1,1,1,51.3,2.1,0,2,0
40.5,42.9,32.5,-1,71.5,47.9,26.3,6.7,2,1,37.5,77.1,0,5,2
41.1,47.1,34.7,1,56.1,48.9,31.1,7.6,4,1,43.1,82.3,0,7,2
37.6,44.2,30.5,0,61.7,44.9,38.2,6.3,5,0,40.5,5.4,1,7,1
32.7,35.0,29.5,1,75.3,39.7,20.4,5.6,2,0,54.7,68.3,0,11,0
45.2,46.6,32.4,0,61.0,52.9,16.7,7.7,6,1,41.1,78.5,1,4,3
34.5,41.0,26.7,1,74.0,42.1,36.3,4.5,1,0,47.8,69.8,1,7,0
38.7,40.1,33.2,-1,70.7,46.9,22.1,6.9,2,1,50.6,99.8,0,7,2
19.1,25.9,13.2,1,93.5,19.3,28.3,2.1,2,1,66.2,27.3,0,11,0
36.9,39.8,28.8,1,73.5,45.3,25.6,4.5,5,0,46.8,85.6,0,6,1
30.4,32.3,22.5,1,77.6,29.3,21.0,4.2,0,1,55.6,39.9,0,12,0
26.0,29.8,18.8,0,89.9,26.0,35.9,2.5,0,0,58.0,25.3,0,8,0
36.9,41.6,28.6,0,64.9,44.4,9.0,5.5,4,0,41.7,31.2,1,6,1
17.2,22.5,11.1,1,95.0,17.2,26.6,0.7,1,0,61.5,90.7,0,12,0
15.0,17.9,5.1,0,95.0,15.0,18.9,0.8,0,0,65.5,78.2,0,1,0
39.4,39.7,32.0,1,64.1,44.1,34.8,6.1,2,1,32.0,45.9,0,4,1
17.8,17.1,11.2,1,91.6,17.1,25.9,0.9,1,1,59.3,13.2,0,8,0
22.1,23.3,15.5,1,95.0,22.2,12.2,0.7,1,1,48.0,83.5,1,12,0
31.4,37.1,25.3,1,75.2,38.0,25.0,5.0,0,0,53.6,1.7,1,8,0
18.2,25.8,14.7,0,95.0,18.2,31.3,2.1,1,0,69.7,86.1,0,2,0
31.0,34.9,23.4,0,84.0,38.1,13.0,3.0,0,0,41.7,22.4,0,12,0
43.9,49.4,32.5,0,50.6,49.8,23.4,7.8,1,1,40.6,80.6,0,3,2
31.2,35.9,24.7,1,81.4,37.7,33.0,3.5,0,1,45.6,96.8,0,2,0
30.3,34.0,18.7,-1,72.9,34.9,10.5,2.9,2,1,47.2,49.2,0,3,0
43.5,47.8,35.5,1,51.5,51.1,11.6,7.7,4,0,32.0,35.5,1,5,2
35.8,39.9,30.3,0,66.9,43.7,13.4,4.3,2,1,42.3,24.4,1,4,1
25.8,28.5,19.7,1,85.7,25.8,26.6,3.0,1,0,49.0,8.7,0,11,0
24.8,27.6,20.4,1,84.8,24.8,6.8,2.7,1,0,64.5,12.9,0,1,0
39.0,44.1,33.7,1,72.5,48.1,27.1,5.1,3,0,37.8,62.9,1,7,1
35.5,39.7,29.6,-1,74.2,42.2,25.7,6.4,1,1,48.0,12.2,0,8,1
33.4,39.0,27.9,1,74.9,41.8,18.8,5.0,0,1,45.3,48.7,0,10,0
26.1,30.7,21.7,1,77.0,26.1,12.7,2.0,0,0,48.1,0.4,0,9,0
15.0,20.1,7.9,0,95.0,15.0,29.7,1.4,1,0,59.4,96.3,0,10,0
19.4,23.9,10.0,0,95.0,19.4,9.6,2.3,0,0,69.9,13.8,0,9,0
15.0,21.9,5.8,1,95.0,15.0,22.2,0.0,1,0,64.6,81.8,0,2,0
29.0,34.0,20.7,0,84.0,29.0,33.2,4.0,1,1,41.1,47.2,1,2,0
52.6,57.9,44.5,1,54.9,62.6,33.8,9.9,4,1,31.0,67.3,1,6,3
30.8,32.6,20.7,1,77.6,35.9,17.4,4.1,1,1,45.7,13.6,0,11,0
37.4,41.5,31.4,0,62.0,44.6,53.3,5.1,3,0,42.7,84.5,1,6,1
28.0,33.8,18.4,0,81.5,28.6,28.9,2.8,2,1,53.9,20.2,0,5,0
37.0,37.3,30.9,1,69.5,44.4,11.7,6.4,2,1,42.1,37.9,0,5,1
37.4,38.8,29.0,1,78.4,45.3,54.4,7.1,5,1,36.4,6.9,1,6,2
22.6,29.4,14.6,1,83.5,22.6,19.8,3.4,1,0,59.9,22.5,0,11,0
36.0,40.9,31.7,-1,65.4,43.2,33.8,5.3,1,0,42.0,6.0,0,3,0
40.1,39.6,32.9,1,70.6,47.2,13.2,5.6,5,1,33.0,8.5,0,4,2
17.2,20.5,10.2,1,90.7,16.9,19.0,0.6,0,1,71.9,71.1,0,9,0
19.3,23.2,9.9,0,94.9,19.0,21.1,0.6,1,1,65.3,44.5,0,9,0
24.6,25.7,15.8,1,83.5,23.5,23.1,3.0,1,1,48.4,70.4,0,3,0
31.5,38.4,25.4,1,78.5,38.4,11.5,5.9,7,0,56.5,88.2,1,6,1
39.5,39.8,29.4,-1,67.6,44.9,32.8,4.9,4,1,31.1,88.1,1,6,1
18.3,23.6,9.7,1,95.0,18.3,20.1,2.3,1,0,71.2,92.3,0,3,0
44.5,48.5,35.2,1,49.3,51.9,16.3,7.4,2,1,36.2,0.5,0,4,2
15.0,19.1,7.2,0,95.0,15.0,50.8,1.0,0,0,71.2,0.2,0,8,0
23.3,31.2,17.1,1,82.0,23.3,23.9,2.3,0,0,49.6,6.2,0,11,0
52.1,57.2,40.7,-1,54.2,60.9,25.5,8.1,7,1,32.3,23.2,1,4,3
39.4,43.5,33.4,1,57.6,46.0,24.5,6.8,5,1,40.3,21.7,0,7,2
26.0,31.4,20.5,1,84.5,26.0,72.6,4.1,0,0,44.8,14.6,0,8,0
17.2,22.0,6.8,0,95.0,17.4,29.2,1.4,1,1,62.2,28.6,0,3,0
38.9,41.4,28.0,1,61.4,44.4,18.4,7.0,1,1,49.0,38.8,0,9,1
35.4,35.2,25.5,0,66.1,40.1,28.1,5.1,0,1,51.9,99.2,0,1,0
38.5,40.7,35.0,1,58.1,45.7,6.5,5.2,3,0,33.7,86.8,0,12,1
22.2,20.8,15.1,0,95.0,21.0,41.9,0.4,1,1,49.7,27.8,0,9,0
37.8,39.5,26.8,-1,74.2,45.6,22.8,5.9,1,1,43.3,10.4,0,11,1
42.1,44.9,32.9,0,51.5,50.5,22.8,5.9,3,1,47.6,56.9,1,5,2
21.0,22.8,9.3,1,95.0,19.9,37.6,2.0,0,1,50.6,35.8,0,8,0
36.6,43.9,29.9,1,64.6,43.9,11.0,5.4,3,0,33.5,54.0,1,5,1
28.7,31.9,20.1,0,93.6,26.6,22.4,2.1,1,1,47.7,47.8,0,3,0
26.7,30.1,19.7,1,81.6,26.2,13.6,2.5,1,1,54.2,35.9,0,12,0
26.9,32.5,16.0,1,80.7,27.0,19.3,3.1,1,1,57.9,95.3,0,8,0
35.7,40.9,25.4,0,68.3,43.7,16.7,6.2,5,1,52.7,19.5,0,7,1
35.3,40.3,27.1,-1,78.3,43.6,14.6,5.2,3,0,35.5,3.3,1,5,1
45.9,48.3,38.1,0,60.8,55.6,27.9,9.3,2,0,39.2,89.7,0,4,3
47.9,54.5,43.4,0,43.9,55.3,36.2,7.6,5,0,32.2,78.8,0,4,3
39.0,40.8,30.0,-1,67.4,45.6,16.2,6.7,2,1,33.3,67.4,0,5,2
34.9,39.1,23.0,1,84.4,40.7,21.4,4.1,0,1,51.6,49.8,0,3,0
39.1,45.8,31.4,-1,54.0,45.9,36.5,7.6,0,0,35.1,80.9,0,1,1
21.5,21.3,11.0,-1,89.7,22.0,27.5,0.9,1,1,55.1,71.8,0,9,0
19.8,22.2,10.1,0,89.9,19.4,27.2,0.1,1,1,54.7,46.6,0,12,0
22.0,26.4,12.2,1,84.6,20.5,16.1,2.9,1,1,48.9,64.8,0,10,0
20.1,24.2,11.1,-1,95.0,18.0,23.5,1.3,0,1,59.8,52.5,0,12,0
29.7,32.0,22.4,1,74.3,35.1,18.7,4.7,0,1,49.4,20.7,0,1,0
20.0,20.9,8.4,1,95.0,20.9,16.4,0.6,0,1,66.2,49.7,0,2,0
23.7,27.5,18.4,1,85.8,23.7,34.2,1.8,4,0,57.9,50.6,0,4,1
38.4,40.6,26.9,1,67.1,43.8,27.8,4.8,2,1,47.6,59.3,0,6,1
18.4,20.3,10.4,1,95.0,17.3,33.3,1.7,2,1,62.6,41.8,0,12,0
36.3,38.9,28.5,1,69.5,42.4,18.8,6.8,5,1,40.6,1.9,0,5,1
33.7,38.2,28.0,-1,69.8,40.0,15.9,4.0,4,1,42.1,4.8,0,7,1
52.0,55.7,41.1,0,45.6,58.4,15.8,9.3,3,1,29.9,43.9,0,4,3
17.9,23.4,11.2,1,95.0,17.9,18.2,1.6,0,0,66.1,87.1,0,3,0
27.9,29.2,18.1,0,85.1,27.2,29.0,2.0,0,1,52.1,21.9,0,9,0
18.5,19.2,9.3,1,95.0,17.2,17.5,0.0,0,1,60.7,71.6,1,12,0
18.8,23.7,10.4,0,91.4,18.0,25.2,0.3,0,1,58.9,28.5,0,2,0
31.8,35.4,26.4,0,65.3,37.6,8.7,5.4,0,0,50.9,94.9,0,2,0
17.2,25.0,12.9,-1,95.0,17.2,16.7,1.2,0,0,58.6,56.5,0,2,0
15.0,19.6,6.1,1,95.0,15.0,9.4,0.0,0,0,65.0,75.8,0,12,0
46.2,46.2,35.0,1,56.6,53.3,39.5,7.4,0,1,42.1,2.1,0,3,2
18.8,18.4,6.1,1,95.0,16.0,11.8,0.3,2,1,65.5,42.8,0,11,0
36.9,36.5,31.0,1,61.3,42.7,24.0,6.8,1,1,52.1,98.3,0,11,1
39.4,41.6,27.1,-1,75.6,46.0,18.9,4.6,2,1,36.9,80.0,0,4,1
31.6,36.4,25.2,0,87.1,38.5,13.0,4.1,2,1,49.1,66.9,0,12,0
25.1,24.8,13.4,0,88.2,24.4,12.0,2.0,2,1,45.0,44.0,0,12,0
22.7,29.5,18.1,-1,79.3,22.7,24.6,3.4,0,0,47.7,90.5,0,11,0
25.6,29.1,15.9,1,92.6,25.6,16.7,2.5,2,0,58.4,93.0,0,8,0
43.9,47.3,36.8,-1,59.5,52.3,28.5,5.9,1,1,43.3,62.2,0,5,2
40.5,43.2,32.9,1,68.9,47.2,32.5,5.5,2,1,38.5,7.5,0,2,1
33.1,36.4,25.2,1,74.5,40.3,18.2,5.5,5,0,43.2,37.6,0,5,1
24.1,28.0,14.1,1,77.6,24.1,19.9,2.7,3,0,59.5,84.3,0,11,0
24.0,27.0,14.4,0,88.6,24.2,52.6,3.1,0,1,63.5,73.8,0,2,0
37.6,40.3,24.8,0,69.9,42.3,23.7,4.5,3,1,38.3,89.4,1,6,1
25.2,33.0,21.1,1,77.9,25.2,15.4,1.8,0,0,62.7,96.0,1,8,0
34.0,36.6,25.8,0,83.1,39.1,25.5,4.9,1,1,52.6,91.4,1,10,0
38.6,43.4,29.6,1,59.9,46.5,19.1,6.9,4,1,45.6,75.3,0,6,2
41.2,46.8,32.2,0,67.7,50.4,26.5,6.0,10,0,30.8,87.1,0,6,2
35.0,40.3,23.5,1,78.7,41.5,15.6,5.3,0,1,52.1,37.7,0,8,0
43.7,51.5,35.3,0,52.0,51.4,24.8,8.6,0,0,34.0,32.9,0,4,2
44.8,47.8,34.7,-1,58.5,52.1,12.9,7.3,3,1,37.0,78.8,1,4,2
15.7,23.1,6.6,0,95.0,15.7,8.4,0.0,1,0,54.9,26.3,0,10,0
26.2,27.0,18.8,1,95.0,26.3,38.0,1.7,2,1,53.6,89.3,0,3,0
34.2,38.8,23.8,1,76.3,40.2,15.1,5.7,3,1,46.4,34.4,0,12,0
45.4,45.1,33.7,-1,56.7,53.0,31.6,8.7,6,1,36.6,4.9,0,7,3
41.2,40.7,29.2,-1,61.3,45.8,9.0,7.4,3,1,38.6,82.7,0,4,2
18.7,26.2,10.8,0,95.0,18.7,27.5,2.6,2,0,66.6,13.8,0,1,0
29.3,30.6,22.0,0,81.5,28.0,21.4,4.5,0,1,46.7,88.5,0,1,0
43.4,45.9,30.7,1,73.2,50.2,39.3,7.0,4,1,27.7,9.1,0,7,2
47.0,50.2,41.2,1,60.4,56.9,31.3,9.8,2,0,31.3,50.1,0,5,3
44.2,51.0,38.7,1,53.9,52.4,21.8,7.1,2,0,40.2,9.9,1,6,2
28.4,29.5,23.2,1,79.1,28.7,28.1,4.5,0,1,52.3,73.6,0,12,0
15.0,22.7,7.6,1,95.0,15.0,30.3,0.0,0,0,66.0,8.9,1,10,0
22.0,21.8,10.8,1,93.4,22.1,13.1,0.9,1,1,56.4,99.7,0,9,0
24.1,27.2,19.6,1,77.0,24.1,19.3,2.1,0,0,47.2,28.9,0,8,0
45.2,48.0,34.4,1,52.7,51.9,34.7,6.3,3,1,36.4,43.0,0,4,2
32.1,35.5,28.7,0,81.2,39.5,17.4,3.6,1,0,57.2,83.9,0,1,0
31.7,33.4,21.4,0,74.7,37.3,23.3,3.0,1,1,49.4,7.6,1,5,0
33.2,33.9,24.7,0,82.3,37.5,19.9,4.6,2,1,45.1,38.2,0,1,0
15.0,22.9,5.5,1,95.0,15.0,23.8,1.4,0,0,61.7,36.7,0,11,0
24.1,29.4,18.9,1,88.5,24.1,35.3,3.2,0,0,57.7,25.8,0,9,0
47.6,49.8,37.2,1,46.3,55.2,10.9,7.2,2,1,40.4,23.9,1,4,2
32.1,32.5,21.8,0,73.2,38.0,21.9,3.4,1,1,47.0,59.6,0,9,0
38.3,39.9,32.6,1,58.4,44.6,52.5,7.1,4,1,51.6,47.0,1,7,2
38.3,40.4,35.0,1,73.7,47.3,13.7,7.2,0,0,36.6,50.6,0,2,1
33.1,37.2,22.6,0,83.8,40.8,45.4,4.8,3,1,44.1,55.7,1,5,1
17.7,23.2,11.9,0,87.9,17.7,19.3,0.0,2,0,72.2,43.6,0,8,0
52.1,54.5,41.1,0,48.5,60.4,27.9,8.5,2,1,20.7,80.1,0,5,3
39.0,44.7,33.3,-1,72.9,48.1,36.5,6.2,2,0,50.6,98.4,0,4,2
46.2,48.3,39.7,1,55.3,55.1,66.0,9.5,0,0,43.1,80.2,1,7,2
23.5,30.1,15.9,0,83.9,23.5,15.6,3.1,0,0,49.2,29.2,0,12,0
39.1,46.0,30.9,-1,70.8,48.0,13.2,5.1,1,0,47.8,0.7,0,3,1
24.3,27.5,19.8,0,86.8,24.3,13.0,2.7,2,0,57.8,50.5,0,2,0
23.9,26.1,16.5,0,81.0,24.7,39.2,0.8,3,1,64.3,6.8,0,11,0
50.8,56.2,45.1,1,54.5,61.5,39.6,9.9,3,1,24.1,61.1,0,4,3
20.1,24.8,10.9,1,92.4,19.7,24.9,1.0,1,1,62.4,13.4,0,3,0
31.0,33.7,25.0,0,72.8,37.2,13.1,5.3,1,0,52.3,32.7,0,1,0
53.5,56.8,44.4,1,55.5,61.6,19.3,10.7,1,1,22.1,42.9,1,5,2
46.6,49.3,36.2,0,60.4,54.9,37.6,6.2,3,1,26.2,26.5,0,6,2
23.4,27.6,13.8,1,88.8,23.4,17.1,3.1,1,0,54.0,19.1,0,10,0
34.9,34.9,22.9,0,82.0,42.4,33.2,4.7,2,1,39.0,10.5,0,1,1
49.9,54.7,43.3,-1,44.9,58.8,7.2,8.6,3,1,32.3,88.2,0,6,3
41.1,40.0,29.5,1,56.6,46.0,36.7,7.4,1,1,37.4,10.3,0,12,1
31.7,35.9,28.4,1,66.1,37.5,7.0,4.0,1,0,52.3,78.1,0,9,0
19.9,23.3,8.9,0,95.0,20.2,9.7,0.9,0,1,67.6,30.8,0,12,0
15.0,20.8,9.0,0,95.0,15.0,20.8,1.1,2,0,66.2,87.1,0,9,0
21.1,25.5,16.5,1,84.2,22.7,30.2,1.7,2,1,66.4,33.9,0,12,0
25.1,27.6,15.9,1,94.1,25.1,13.4,4.5,1,0,61.7,40.0,1,11,0
19.1,23.9,11.9,1,95.0,19.1,28.6,1.2,0,0,60.2,52.3,0,10,0
24.2,28.8,15.8,1,94.5,24.1,19.1,2.2,1,1,47.9,12.9,0,2,0
34.5,42.2,30.1,1,75.5,42.2,42.9,6.1,0,0,44.2,73.1,0,8,0
25.6,27.9,21.4,0,76.7,25.6,34.7,2.1,2,0,60.6,89.1,0,3,0
35.9,39.8,24.2,0,80.2,43.0,15.7,6.3,1,1,34.2,73.6,0,1,1
34.0,36.3,25.5,-1,76.2,39.2,15.9,3.0,0,1,41.9,77.2,0,1,0
39.7,38.2,30.3,1,68.9,45.0,33.3,6.3,0,1,35.3,66.7,1,10,1
45.1,50.7,38.9,0,45.2,52.1,18.2,9.1,2,0,28.5,21.7,1,7,3
33.4,34.7,22.4,1,85.8,38.4,40.9,4.0,1,1,54.2,95.2,0,8,0
40.9,44.1,32.4,0,75.1,48.5,23.9,5.3,3,1,43.8,30.8,0,5,1
39.9,46.1,35.2,1,55.1,47.0,20.8,6.5,0,0,47.6,97.4,1,6,1
20.1,25.7,11.9,1,95.0,20.6,19.7,1.7,1,1,53.1,39.2,0,12,0
31.3,37.8,25.6,1,70.6,37.8,16.4,3.1,0,1,46.3,37.1,0,8,0
41.1,45.2,37.4,0,62.8,49.6,28.1,6.4,4,0,32.3,18.7,1,6,2
24.0,26.7,16.6,-1,91.6,24.0,17.8,1.5,0,0,52.6,20.5,0,12,0
15.0,22.2,5.1,1,95.0,15.0,47.9,0.0,1,0,57.7,7.6,0,9,0
17.9,18.0,5.5,1,95.0,17.3,16.7,0.4,1,1,66.4,95.6,0,11,0
39.3,38.8,26.7,1,61.4,45.2,21.1,4.3,3,1,46.7,19.6,0,9,1
44.3,48.3,38.9,1,63.0,53.8,13.2,8.5,6,0,40.1,60.7,0,4,3
40.4,45.7,29.4,1,61.5,47.3,19.7,4.9,2,1,31.4,57.9,0,6,1
40.7,43.6,36.7,0,65.6,49.5,22.0,6.6,2,0,41.2,13.6,0,12,2
50.0,54.1,44.3,0,56.4,60.2,33.8,9.5,2,0,34.5,81.2,1,6,3
25.5,26.5,18.7,0,93.7,26.1,12.7,3.4,1,1,57.9,21.4,0,2,0
19.4,26.4,13.3,0,84.8,19.4,12.5,2.6,1,0,59.7,17.0,1,3,0
39.1,42.5,30.2,1,73.2,46.2,10.4,5.3,0,1,45.6,97.3,0,3,1
24.5,27.4,18.4,0,93.8,24.5,11.7,2.1,1,0,63.7,19.1,0,9,0
36.7,40.3,30.1,1,80.7,43.7,13.1,5.1,0,1,44.9,39.4,0,9,1
47.2,49.6,36.9,0,62.6,55.6,19.1,7.0,3,1,42.6,11.6,1,7,2
37.9,39.4,33.1,-1,71.4,45.9,30.2,5.5,0,1,41.0,2.0,0,1,1
37.2,38.0,26.5,1,66.0,43.3,24.5,6.3,4,1,37.5,25.1,0,7,1
18.9,21.1,7.4,0,88.9,17.9,35.2,1.7,1,1,56.9,9.5,0,10,0
40.1,44.7,36.7,1,63.6,48.4,31.8,7.1,2,0,41.0,89.5,0,12,2
26.7,32.9,18.3,1,83.0,26.7,24.9,2.5,1,0,52.9,63.4,0,3,0
40.0,46.7,35.0,1,59.1,48.0,17.4,5.4,2,1,33.6,61.6,1,4,1
33.5,39.1,28.7,-1,81.1,42.0,15.4,3.7,1,1,47.1,60.7,0,1,0
37.9,43.6,31.0,0,75.5,46.1,28.9,6.0,2,1,47.7,4.2,1,6,1
16.6,19.6,9.1,1,94.5,17.1,18.3,0.7,1,1,55.6,28.7,0,8,0
35.6,40.2,26.5,1,70.4,41.9,26.8,4.8,2,1,37.6,41.8,0,1,1
39.6,42.5,32.1,1,62.4,47.7,12.4,7.0,4,0,40.1,97.6,1,4,2
47.2,51.2,42.7,-1,49.5,55.4,23.1,9.1,2,0,28.6,32.7,0,7,3
15.8,21.2,10.3,0,95.0,15.8,15.5,1.3,1,0,69.6,5.9,0,10,0
17.5,18.2,5.6,0,94.4,17.7,14.3,0.3,3,1,54.7,53.1,0,11,0
45.9,49.9,38.3,1,67.0,53.5,29.4,8.6,4,1,30.9,63.5,0,5,3
23.2,26.9,12.5,-1,95.0,23.4,58.2,1.2,3,1,61.8,9.0,1,9,0
35.6,42.6,27.1,1,72.3,43.4,11.7,5.7,1,0,49.6,44.4,0,6,0
25.6,28.1,18.1,0,78.8,25.7,13.1,3.5,1,1,44.9,86.4,0,9,0
36.3,43.9,28.8,-1,70.4,44.2,32.0,5.7,5,0,41.7,44.1,0,7,1
34.6,37.0,27.6,-1,62.0,41.1,36.2,6.7,0,0,54.8,46.4,0,2,0
40.7,40.9,31.6,1,76.8,47.0,24.2,4.6,4,1,42.2,32.4,1,6,2
34.2,39.0,28.4,1,70.7,42.2,22.8,3.7,2,1,45.8,46.3,0,6,0
29.2,34.6,21.8,0,77.7,35.1,31.7,4.9,2,0,43.4,4.2,0,2,0
35.6,36.8,26.7,-1,64.9,40.6,25.6,4.2,0,1,38.3,64.6,0,12,0
21.5,25.4,11.1,1,95.0,19.3,30.7,2.3,2,1,50.5,94.3,0,1,0
21.2,26.0,13.4,1,95.0,21.2,53.3,2.8,0,0,67.3,43.2,0,2,0
31.8,39.7,26.5,1,83.4,39.3,36.8,5.5,3,0,52.5,50.6,0,6,0
24.0,29.4,19.5,1,81.7,24.0,18.6,2.3,2,0,60.0,97.8,0,9,0
27.4,29.2,17.6,0,76.9,27.5,9.5,3.8,0,1,46.0,88.3,1,10,0
31.8,34.5,21.8,0,71.2,38.2,17.3,3.7,4,0,53.5,40.7,0,4,0
32.5,34.9,21.4,1,78.7,37.0,17.3,3.2,2,1,45.9,59.8,0,3,0
21.3,21.9,10.8,-1,89.3,20.8,20.8,0.0,1,1,49.1,82.2,0,1,0
34.9,42.3,29.7,-1,78.5,43.1,27.8,5.4,2,0,51.8,12.5,1,7,0
16.5,22.1,8.4,1,95.0,17.7,14.2,1.3,0,1,67.0,12.8,0,1,0
34.0,38.3,28.0,1,79.2,42.0,26.4,6.1,1,0,49.9,10.1,0,5,0
26.4,29.5,22.8,-1,88.7,26.4,30.6,4.1,1,0,62.6,14.7,0,9,0
15.0,20.1,5.3,1,95.0,15.0,12.8,0.0,1,0,57.7,22.8,0,8,0
15.0,22.5,10.4,0,95.0,15.0,48.3,0.0,2,0,67.4,2.1,0,2,0
33.1,36.3,23.4,1,67.7,38.8,27.0,4.2,2,1,55.9,58.2,0,10,0
31.8,35.0,23.9,1,65.5,37.7,24.0,4.5,1,0,54.6,85.8,0,3,0
32.0,35.8,18.7,-1,78.0,35.9,21.7,4.0,0,1,49.0,52.2,0,12,0
38.2,41.7,28.6,1,67.4,46.4,49.2,7.1,2,0,45.0,2.2,0,6,2
39.2,40.2,26.2,0,69.6,45.2,48.0,4.6,4,1,38.3,58.1,0,8,2
33.6,31.8,24.5,-1,68.2,37.0,24.0,4.0,3,1,51.7,40.5,0,2,0
47.3,54.7,40.1,1,48.5,55.3,19.3,8.9,3,0,34.4,67.3,1,6,3
41.4,46.1,34.0,1,73.0,50.0,18.3,7.4,3,1,30.0,69.3,1,7,2
32.3,36.9,26.9,0,73.6,39.0,8.3,5.6,3,0,38.5,90.6,0,7,0
24.8,27.3,21.2,1,90.3,24.8,26.6,3.4,1,0,63.5,67.7,1,8,0
33.2,35.3,23.2,0,69.0,38.7,17.8,3.3,0,1,50.0,90.1,0,8,0
21.9,22.8,12.9,0,94.8,22.3,20.0,0.3,1,1,53.6,35.5,0,9,0
31.8,35.5,23.6,0,77.2,37.4,17.5,4.2,2,1,52.3,46.3,0,9,0
40.5,46.8,31.1,1,54.9,46.9,44.5,7.6,2,1,47.3,62.8,1,4,2
40.3,41.9,29.4,1,70.9,49.0,16.2,6.7,0,1,32.4,12.9,0,5,1
35.7,38.8,29.2,-1,73.4,43.6,17.5,5.2,0,0,40.5,81.4,0,8,0
23.7,26.8,15.1,1,81.6,23.2,26.2,3.4,1,1,54.4,14.4,0,1,0
31.7,32.4,21.6,1,83.1,36.7,14.2,3.3,0,1,46.0,55.1,1,3,0
27.8,29.5,17.7,1,93.4,26.4,30.6,3.0,3,1,47.7,10.4,0,11,0
27.5,30.1,19.7,1,81.6,32.9,21.3,2.4,3,0,49.8,87.0,0,8,0
36.5,41.7,26.1,1,79.1,45.0,20.0,3.9,0,1,44.1,58.6,0,12,0
28.3,32.2,18.7,0,86.2,27.2,13.0,3.5,1,1,53.1,40.2,0,12,0
32.2,36.2,24.5,1,82.6,39.8,9.8,4.0,0,0,55.5,30.9,0,9,0
15.0,19.2,10.6,-1,95.0,15.0,31.7,0.0,2,0,57.2,90.1,0,3,0
21.6,26.9,15.4,-1,86.4,23.2,24.0,3.2,0,1,52.3,65.8,1,10,0
25.2,28.8,17.3,-1,87.7,25.0,6.5,3.3,1,1,57.9,84.8,0,10,0
43.7,47.4,36.9,0,64.2,53.2,20.4,6.6,0,0,40.5,31.2,0,10,2
18.4,22.1,10.1,0,94.9,17.0,16.8,1.0,0,1,65.1,91.6,0,1,0
25.6,29.3,19.9,1,86.5,25.6,28.9,2.7,0,0,47.8,33.4,0,8,0
48.9,51.3,42.7,1,53.4,56.2,24.9,7.6,1,1,41.0,48.2,1,4,2
36.2,39.9,27.2,0,72.9,44.3,31.9,4.6,3,0,53.3,72.1,0,6,1
46.1,44.7,37.2,-1,65.1,54.0,27.1,8.4,7,1,34.7,76.2,0,4,3
