rainfall_mm,rainfall_7day_avg,rainfall_intensity,river_level_m,river_level_change,soil_moisture_percent,elevation_m,temperature_celsius,humidity_percent,wind_speed_kmh,distance_to_river_km,month,flood_risk
75.28,66.72,9.0,7.54,0.74,69.51,72.17,23.86,60.4,15.96,2.95,7,1
96.58,78.51,6.07,7.96,0.76,66.81,138.82,23.93,90.94,28.33,3.93,4,1
180.86,83.6,12.15,10.92,1.29,87.33,53.71,20.21,77.38,19.26,1.03,8,2
157.2,97.74,18.2,10.56,1.63,85.02,23.53,18.76,61.02,26.45,1.56,7,2
285.88,246.75,34.58,12.38,3.82,95.61,18.8,30.05,93.47,26.87,0.15,6,3
96.71,78.26,9.62,6.75,0.89,69.48,66.56,30.47,85.84,39.55,2.6,12,1
41.94,17.14,3.63,3.04,-0.0,35.81,407.28,25.78,78.12,34.11,10.23,10,0
55.52,51.48,7.25,6.69,0.49,61.43,66.49,32.33,69.95,30.01,2.11,9,1
31.74,7.46,3.75,3.18,-0.34,31.68,399.44,21.67,93.85,30.03,11.2,11,0
31.24,22.87,4.16,4.62,-0.49,46.96,120.73,22.89,70.74,17.35,12.33,1,0
273.96,158.1,32.58,12.48,2.85,94.53,17.66,23.64,79.73,30.43,0.36,7,3
187.93,104.36,12.11,8.24,1.47,75.24,21.03,30.0,70.81,9.64,2.33,7,2
97.64,49.9,9.2,5.77,0.53,66.62,102.92,26.38,70.45,10.56,3.07,3,1
160.04,112.54,19.61,10.54,2.37,87.21,26.54,26.95,68.61,21.68,0.8,7,2
2.03,38.94,0.4,2.54,0.02,55.2,201.83,26.86,76.49,15.74,3.49,9,0
216.57,180.35,30.07,11.0,3.49,94.79,33.81,26.29,82.07,7.78,1.33,7,3
15.49,10.0,2.58,3.14,-0.21,34.15,431.42,23.23,91.98,38.35,16.42,4,0
236.25,184.5,43.35,11.59,4.19,95.64,39.52,23.36,91.6,13.19,0.49,7,3
179.29,90.7,15.37,9.27,2.14,87.56,25.69,30.95,87.52,10.18,1.63,7,2
149.75,129.13,14.02,8.0,1.24,82.03,76.66,32.52,78.45,33.91,0.7,6,2
129.08,135.86,19.79,10.99,1.08,86.06,52.75,34.47,84.08,34.29,1.91,9,2
69.53,70.51,5.84,7.29,0.61,72.83,123.89,33.36,69.92,38.84,2.82,3,1
168.5,130.75,14.37,10.74,2.12,80.93,25.72,34.27,70.86,16.55,1.01,6,2
57.51,56.94,8.17,7.2,0.89,68.17,58.68,20.8,64.36,17.81,2.33,2,1
79.39,60.33,5.44,7.5,0.85,62.78,113.43,28.89,70.86,27.96,4.36,5,1
21.67,28.18,2.27,2.84,0.04,30.18,400.76,24.73,82.96,33.99,5.6,7,0
129.51,104.9,14.17,8.04,2.18,87.2,33.27,20.46,76.24,13.63,0.8,7,2
47.54,29.28,2.99,1.62,-0.38,22.32,446.47,30.04,60.72,38.95,13.22,12,0
163.69,104.7,12.86,9.18,2.1,88.82,35.1,20.62,84.18,38.61,1.21,8,2
159.36,129.35,15.25,10.95,2.16,89.49,50.86,30.84,90.81,38.75,1.45,7,2
94.54,66.4,7.02,5.42,0.41,69.59,137.29,20.88,86.48,34.14,2.93,3,1
1.3,9.48,3.87,1.96,0.08,30.08,258.12,22.16,73.17,15.54,19.71,3,0
119.32,40.01,6.3,6.15,0.95,61.05,50.95,19.51,61.32,21.79,1.68,8,1
12.74,6.27,3.46,1.37,0.25,53.07,443.0,24.95,89.63,10.53,18.41,4,0
184.03,107.42,16.85,9.81,2.24,81.38,36.53,27.12,75.72,20.4,1.03,6,2
11.92,19.53,1.08,2.93,0.27,53.59,476.65,24.03,88.42,37.3,16.71,2,0
51.42,68.99,5.25,7.99,0.91,64.46,75.74,24.05,73.03,16.14,2.84,8,1
7.76,31.57,1.79,1.47,0.3,51.49,263.5,29.57,87.65,33.53,17.0,9,0
32.51,13.43,1.84,4.13,-0.06,58.13,243.72,30.55,91.16,38.49,17.07,9,0
8.36,0.46,3.11,2.62,-0.25,59.42,286.46,21.02,60.47,19.61,15.75,1,0
64.58,64.31,10.31,6.29,0.98,60.86,108.92,18.62,67.86,36.69,3.54,2,1
109.49,42.4,6.59,5.78,0.57,72.04,88.66,19.1,62.78,31.6,2.22,12,1
52.82,53.05,8.28,5.44,0.99,63.14,63.04,31.07,74.89,24.79,2.21,5,1
38.56,32.11,1.84,3.63,-0.11,29.12,404.51,23.79,66.65,30.17,7.47,9,0
274.71,175.71,24.57,13.69,3.99,86.37,39.36,32.46,61.69,22.67,1.12,8,3
30.76,18.24,0.19,1.14,-0.43,34.12,102.47,24.13,79.44,30.23,11.4,10,0
32.66,13.29,2.71,2.97,-0.43,36.13,188.22,21.46,89.42,11.1,10.11,5,0
5.68,13.66,4.82,3.04,0.0,34.26,229.4,26.51,76.93,10.52,3.39,3,0
50.42,48.62,5.17,7.26,0.4,73.04,114.33,20.68,81.97,36.53,2.3,7,1
64.79,55.28,8.81,6.4,0.39,69.74,57.31,30.07,60.7,24.95,2.82,2,1
92.8,40.72,11.1,7.8,0.7,70.45,142.25,20.59,80.17,26.24,3.98,6,1
117.34,43.26,8.05,6.67,0.58,63.16,109.3,28.96,68.21,30.61,4.15,10,1
84.47,74.25,8.66,6.09,0.47,66.13,101.57,20.06,67.76,18.29,4.11,8,1
28.69,16.62,4.24,4.61,0.2,58.97,111.01,30.78,68.0,38.47,17.28,6,0
140.67,112.64,17.09,8.66,2.47,86.22,53.47,18.92,71.2,31.36,0.86,6,2
22.01,10.12,3.42,3.9,0.22,50.43,119.3,22.64,73.51,10.6,9.32,11,0
119.45,74.3,5.68,7.12,0.54,60.1,90.35,31.92,71.81,33.96,2.32,6,1
49.0,16.26,2.59,1.78,-0.01,52.42,334.36,30.43,68.32,20.25,16.4,8,0
24.1,1.7,2.31,2.68,0.12,34.2,493.02,28.05,63.14,30.69,6.07,8,0
136.85,124.33,16.38,8.29,1.84,76.0,20.86,26.33,79.02,14.8,2.28,7,2
35.12,27.3,0.46,4.64,-0.11,35.72,482.18,30.26,82.93,10.78,10.45,3,0
133.27,83.19,13.53,8.8,1.42,85.06,33.07,19.55,65.15,22.81,1.85,9,2
79.96,53.04,9.52,5.39,0.8,74.71,130.46,24.11,71.37,23.1,4.51,6,1
22.83,8.74,2.08,4.53,-0.24,24.88,242.52,22.63,82.67,5.02,18.42,9,0
97.79,65.15,6.86,5.12,0.62,73.36,106.95,34.86,65.73,29.21,4.41,11,1
79.19,66.55,8.43,6.55,0.6,74.88,142.76,19.9,89.39,39.9,2.58,1,1
38.24,27.16,3.86,4.81,0.12,44.45,442.92,24.94,91.0,12.77,14.45,10,0
163.67,100.29,14.01,9.78,1.31,79.86,58.19,27.06,86.57,31.71,2.26,8,2
106.39,51.99,11.73,6.61,0.73,70.21,116.67,25.29,61.88,5.77,3.29,7,1
106.82,70.36,6.86,5.45,0.79,63.86,142.27,23.41,61.92,29.62,1.95,4,1
59.28,55.8,6.24,6.09,0.56,74.9,149.48,30.34,61.81,6.06,1.9,4,1
77.89,41.05,8.09,7.71,0.9,66.13,52.22,30.6,70.3,21.68,3.73,9,1
37.77,22.98,0.24,2.62,-0.35,34.37,253.34,28.2,79.98,6.36,11.07,2,0
122.33,112.47,12.42,10.1,1.08,88.68,62.12,25.51,64.57,15.18,1.51,9,2
110.94,50.75,5.85,6.68,0.42,69.16,76.35,24.79,80.76,24.09,2.31,6,1
69.25,77.52,9.57,7.91,0.71,72.32,131.31,34.39,60.77,31.9,2.68,3,1
272.73,241.53,28.15,13.35,2.99,93.71,16.33,29.45,80.61,25.17,0.81,6,3
10.61,18.92,4.84,4.09,0.22,33.35,496.82,18.9,89.95,37.45,4.75,4,0
109.99,67.37,11.18,5.61,0.91,60.9,138.86,23.35,77.92,37.92,2.65,10,1
35.76,6.85,0.52,1.95,-0.2,39.04,117.83,30.17,71.31,16.15,19.5,4,0
1.03,8.56,0.92,1.14,-0.24,38.98,394.33,21.31,68.07,36.19,8.54,7,0
100.29,55.68,11.33,6.68,0.62,69.7,145.28,18.68,71.63,21.47,4.28,3,1
133.93,115.41,17.56,9.03,2.04,88.26,48.33,22.27,81.15,35.79,1.27,7,2
120.39,136.2,12.85,10.53,1.72,84.89,50.64,32.19,86.46,21.92,1.45,6,2
346.57,216.91,33.13,13.5,2.57,88.49,21.44,30.0,73.78,14.54,0.21,6,3
18.18,21.26,4.36,3.75,-0.41,25.91,271.25,18.47,88.18,5.68,6.33,1,0
159.39,137.09,13.53,10.75,1.39,76.54,46.35,21.93,79.45,33.28,1.73,6,2
88.74,43.54,10.11,6.81,0.76,73.48,128.4,33.76,94.65,25.34,4.23,4,1
159.42,133.35,14.77,9.11,2.33,81.97,50.97,22.7,82.96,9.19,1.17,9,2
27.21,32.17,2.69,4.63,-0.45,43.53,324.7,32.17,85.4,32.66,14.23,8,0
107.06,75.1,10.41,7.01,0.32,68.02,53.77,23.45,79.69,14.78,4.33,10,1
8.14,19.57,3.97,3.65,-0.41,39.5,379.06,24.66,81.77,38.9,12.01,5,0
176.7,133.37,14.25,9.04,1.93,89.5,42.29,25.58,79.04,33.03,0.56,8,2
380.04,171.59,41.99,11.15,2.96,96.67,13.97,20.35,90.07,22.5,0.41,8,3
125.14,91.64,17.25,10.56,1.38,79.91,52.23,31.79,87.08,10.09,0.92,7,2
101.99,47.2,11.4,7.25,0.95,64.76,143.93,18.92,86.7,29.62,2.79,1,1
173.18,100.35,12.56,9.74,2.08,76.41,58.03,30.99,78.89,9.52,1.07,7,2
24.32,8.39,1.0,4.76,0.11,47.85,195.57,32.8,60.21,18.58,5.02,1,0
41.2,35.15,3.41,3.16,0.27,24.8,395.16,24.49,80.49,30.8,5.18,5,0
77.47,62.59,6.69,5.24,0.32,63.77,59.16,31.14,85.07,26.38,2.68,4,1
296.75,248.74,39.04,11.24,3.82,88.52,13.53,33.57,77.5,28.43,0.46,6,3
46.35,20.15,3.23,2.55,-0.35,28.91,421.07,26.38,72.49,33.27,18.19,10,0
8.18,29.48,4.58,1.43,-0.34,59.45,106.01,26.77,69.21,28.21,11.64,11,0
284.2,218.76,32.07,12.88,3.51,97.57,29.22,33.46,70.29,18.01,0.45,6,3
171.5,111.53,14.65,10.94,1.48,86.16,51.92,24.69,93.77,25.01,1.72,9,2
43.07,31.72,1.58,2.42,-0.46,20.63,290.8,21.3,89.64,24.99,4.62,5,0
51.19,76.0,10.79,5.52,0.59,71.56,148.01,33.29,65.54,37.01,4.83,10,1
28.11,37.71,2.56,1.45,0.0,49.31,257.31,23.52,87.62,16.94,15.27,3,0
21.64,7.91,2.74,1.46,-0.48,22.05,481.7,30.04,62.38,8.79,5.42,5,0
98.52,42.06,9.69,5.13,0.71,74.99,105.58,23.32,64.22,30.59,3.16,3,1
115.72,64.29,6.11,6.51,0.9,70.07,134.25,33.1,86.45,30.51,2.38,10,1
146.64,104.0,15.39,9.88,1.43,89.54,56.52,28.97,73.84,33.62,1.3,7,2
81.77,75.17,11.27,5.72,0.44,67.44,140.03,29.08,84.79,32.25,2.63,1,1
311.0,159.22,24.97,11.84,4.5,88.48,16.51,23.0,67.55,10.55,1.02,7,3
50.02,44.57,7.63,5.16,0.39,63.48,92.96,20.26,85.83,34.93,4.0,8,1
186.01,91.18,13.89,9.9,2.36,79.74,55.3,25.68,84.98,36.49,1.87,8,2
117.61,57.3,7.18,6.52,0.61,61.58,114.08,28.53,82.76,10.32,2.26,3,1
20.35,19.94,2.67,3.64,-0.47,48.86,124.79,32.07,75.79,10.22,10.96,12,0
45.98,36.6,4.95,4.5,0.3,29.79,436.9,21.93,63.45,39.28,16.99,10,0
68.68,47.94,10.87,7.09,0.38,67.42,96.69,31.6,72.83,31.67,2.0,11,1
40.4,6.69,3.49,4.12,-0.24,32.89,323.12,21.81,92.94,25.97,17.64,11,0
42.81,38.42,3.44,2.46,0.25,46.51,437.73,24.45,76.75,11.51,16.02,8,0
76.51,78.18,11.12,7.12,0.8,63.79,115.68,20.45,94.98,26.78,2.19,1,1
435.0,245.1,42.03,11.77,3.2,88.0,39.52,24.23,66.97,12.82,0.31,6,3
16.6,31.27,2.19,3.51,0.02,53.75,229.97,34.35,85.56,22.15,14.68,1,0
68.32,64.97,10.81,5.57,0.94,68.3,79.92,23.31,85.38,32.87,3.01,10,1
27.21,38.02,3.13,4.27,0.02,53.57,477.8,20.88,76.94,29.57,7.64,11,0
90.64,63.78,7.04,5.8,0.83,63.85,94.63,19.35,80.81,25.63,3.93,11,1
11.24,10.86,2.25,3.61,0.18,31.49,173.49,33.2,60.35,28.73,9.44,5,0
106.07,54.16,8.95,7.41,0.47,73.24,145.31,19.0,63.18,32.19,1.64,3,1
73.38,44.27,6.67,7.85,0.51,62.53,96.07,18.6,71.31,24.04,2.57,8,1
13.37,37.98,0.93,3.83,-0.47,27.91,235.44,31.43,93.34,37.09,16.51,11,0
18.64,9.71,2.59,4.37,-0.15,37.33,462.14,27.63,69.17,26.27,12.8,1,0
79.08,75.53,7.57,7.58,0.52,67.97,64.38,30.51,78.55,5.91,4.39,5,1
99.3,62.34,11.33,5.33,0.42,66.43,62.67,24.77,69.96,10.95,3.48,1,1
76.63,79.07,5.78,6.27,0.33,71.1,141.81,32.59,70.23,36.88,2.48,10,1
111.3,44.34,10.54,5.51,0.33,62.78,126.5,32.83,78.36,5.78,2.92,1,1
14.05,38.02,4.45,2.82,-0.0,31.1,175.25,24.01,80.43,7.72,10.88,9,0
154.62,109.58,14.12,10.11,2.2,78.58,22.51,27.56,74.07,27.54,1.75,7,2
46.5,4.23,3.49,1.76,0.21,58.45,286.19,18.09,88.7,13.0,17.94,7,0
40.44,21.71,0.05,2.88,-0.27,39.1,261.88,18.7,83.93,34.79,18.84,4,0
166.76,134.15,18.63,10.15,1.05,80.6,57.91,23.43,65.05,24.35,1.54,6,2
16.94,22.47,2.97,2.49,-0.28,30.95,169.88,21.39,82.18,24.92,8.53,10,0
92.43,40.39,10.46,7.46,0.98,62.71,109.46,23.69,79.8,32.38,2.99,3,1
352.17,173.37,35.96,12.87,3.69,87.07,27.21,18.32,78.89,39.62,0.7,7,3
197.06,122.44,12.64,9.21,1.97,80.26,36.4,33.87,61.22,31.92,1.65,8,2
425.5,244.73,41.05,12.78,3.32,91.39,35.54,20.71,64.93,33.94,0.52,8,3
43.46,26.86,0.49,3.66,-0.01,38.93,267.7,22.17,73.94,16.52,18.08,3,0
359.32,244.7,22.31,11.18,3.71,97.56,22.6,21.76,68.57,16.82,0.17,6,3
428.05,163.03,20.99,13.22,4.16,97.58,36.14,27.01,60.97,13.63,0.94,7,3
20.27,20.65,2.9,4.74,0.04,39.25,423.87,18.38,94.39,8.01,19.16,7,0
29.1,31.44,0.85,1.43,0.1,32.21,480.6,23.55,70.13,23.33,15.14,4,0
170.91,128.06,17.42,9.72,1.19,87.17,69.24,31.95,82.8,12.23,1.75,6,2
32.7,21.39,2.98,2.66,-0.26,21.94,397.71,29.4,82.53,13.53,15.68,2,0
61.12,59.88,5.63,7.83,0.75,72.81,149.83,29.8,91.04,25.16,2.14,5,1
22.91,28.85,2.17,4.17,0.03,36.42,301.59,29.25,91.67,11.26,19.44,5,0
415.86,175.53,31.59,12.25,2.8,97.45,19.15,21.22,79.18,5.84,1.33,8,3
172.09,117.26,14.82,10.52,1.71,89.69,58.05,29.5,71.38,29.02,0.75,6,2
3.56,34.08,3.87,2.05,-0.24,32.41,359.12,26.32,64.69,33.69,4.04,10,0
76.27,55.76,8.78,5.26,0.82,66.03,98.04,23.85,82.69,18.74,4.91,1,1
28.63,28.69,3.73,4.62,-0.5,20.01,288.91,34.57,67.77,21.54,3.5,11,0
39.96,18.76,3.42,4.67,-0.17,29.32,446.87,28.74,92.31,28.6,5.75,3,0
5.01,14.1,2.01,1.07,0.15,34.37,332.17,20.97,91.14,26.3,4.26,1,0
46.42,2.63,2.75,3.36,0.02,30.23,245.83,21.31,88.94,24.69,17.34,11,0
5.22,3.01,1.74,3.46,0.17,27.34,269.86,26.73,88.34,24.38,9.66,5,0
193.3,103.3,16.77,9.5,2.47,87.47,74.7,31.13,69.29,12.31,1.01,9,2
31.34,22.14,4.81,1.75,-0.22,42.91,447.19,23.71,62.35,19.76,18.8,12,0
301.21,195.7,44.29,11.83,4.08,87.93,28.85,33.02,79.65,11.51,0.46,6,3
7.83,38.12,2.03,2.35,-0.49,26.14,268.45,26.68,75.93,31.85,4.16,10,0
197.56,124.78,13.4,8.19,1.87,80.37,36.53,24.24,71.1,34.75,2.11,8,2
134.34,128.0,16.42,9.19,1.2,87.98,29.44,22.93,90.5,28.54,1.12,8,2
20.33,22.43,1.14,4.29,-0.26,48.21,305.29,21.05,85.73,11.6,12.96,7,0
13.19,22.47,2.1,3.61,-0.11,47.89,441.37,23.6,75.29,38.67,6.32,5,0
73.41,53.76,10.32,6.75,0.33,73.16,79.68,34.22,92.92,33.39,4.99,2,1
69.24,67.1,5.27,6.7,0.58,74.67,100.76,30.11,76.96,12.86,3.43,5,1
58.49,42.34,11.67,6.84,0.37,72.86,102.27,20.15,91.74,25.67,4.2,1,1
80.08,72.72,10.56,7.2,0.35,71.95,141.94,24.83,94.59,25.97,1.71,5,1
5.16,24.65,0.58,4.37,0.29,34.65,281.47,33.93,91.29,7.02,15.1,2,0
72.65,74.27,9.16,6.55,0.82,72.23,118.61,24.45,87.01,23.13,3.04,10,1
151.35,101.92,16.34,10.87,2.35,82.05,61.75,29.79,89.03,6.21,1.66,7,2
92.42,54.37,5.4,6.92,0.7,61.69,140.89,30.64,90.98,25.28,2.2,2,1
19.95,34.32,0.05,3.35,-0.02,35.87,194.81,33.02,75.47,16.58,6.99,10,0
113.62,41.18,7.41,7.47,0.74,74.73,144.45,34.52,93.09,18.08,2.09,9,1
53.54,41.76,10.04,6.33,0.48,62.86,117.0,31.7,62.77,11.7,1.5,2,1
21.16,5.49,0.8,1.31,-0.34,48.62,423.57,26.61,61.14,7.43,10.69,4,0
164.84,115.0,15.82,9.65,1.3,83.2,79.83,18.75,87.88,18.88,1.63,6,2
12.2,29.16,2.1,4.93,-0.22,56.87,473.19,31.57,75.16,37.11,7.11,1,0
37.03,34.49,1.73,2.36,0.22,21.99,240.08,18.49,63.95,20.09,5.02,12,0
126.7,89.64,17.87,9.29,1.67,79.63,56.44,28.66,66.08,7.23,0.87,7,2
31.58,15.3,2.41,4.34,-0.1,46.1,362.71,28.85,62.27,16.98,16.66,11,0
106.78,67.37,8.79,7.86,0.84,61.73,105.81,31.51,61.56,19.38,2.93,9,1
134.81,93.52,17.29,9.41,1.75,76.92,68.34,20.3,73.09,33.36,1.73,7,2
285.58,188.44,37.68,12.76,3.14,92.2,30.57,18.19,76.03,9.61,0.16,8,3
108.06,79.92,10.87,6.67,0.44,70.22,143.77,22.35,65.22,30.79,2.24,10,1
128.36,106.96,14.3,8.31,2.15,82.66,53.41,25.83,64.06,28.55,1.32,7,2
12.33,27.81,2.05,4.51,-0.26,20.47,220.26,24.39,78.72,35.68,12.83,8,0
12.0,22.28,0.54,4.73,-0.23,28.76,298.62,27.09,72.2,9.62,7.71,4,0
36.72,20.87,1.07,4.13,-0.34,30.43,137.01,25.12,78.01,29.81,9.79,7,0
185.73,107.69,19.87,10.36,2.16,86.22,29.04,25.89,69.24,19.53,0.93,9,2
36.9,3.31,3.02,1.98,-0.19,31.55,242.27,23.05,79.82,21.66,15.22,8,0
106.79,66.84,5.12,5.54,0.46,66.35,108.67,24.5,80.44,18.42,2.26,2,1
142.89,118.43,14.51,10.87,1.05,83.7,29.99,20.99,68.24,22.3,1.92,9,2
84.29,61.15,7.34,6.56,0.44,72.08,68.58,25.42,83.04,20.32,1.8,5,1
4.69,36.39,3.35,4.32,0.2,42.87,306.98,23.39,75.21,32.09,10.32,9,0
108.48,64.63,9.44,6.62,0.95,73.98,101.27,25.81,66.53,27.27,2.57,10,1
126.26,113.38,14.21,9.85,1.97,88.66,44.62,22.56,70.03,6.61,1.58,6,2
183.18,135.29,12.95,8.49,1.5,88.73,66.53,19.49,81.57,13.99,1.15,7,2
159.59,81.08,16.87,10.49,1.36,78.32,56.53,22.24,92.63,37.46,2.14,6,2
29.01,36.16,1.6,3.68,-0.35,44.99,234.58,23.32,66.26,36.57,6.59,6,0
98.58,61.71,6.76,6.04,0.43,73.63,108.34,25.85,93.15,10.37,2.9,8,1
95.6,60.67,11.94,5.16,0.64,61.37,65.98,20.64,93.73,38.14,2.84,3,1
61.36,52.4,11.3,7.06,0.99,71.51,144.2,31.12,60.71,28.48,2.26,2,1
144.91,99.61,12.59,10.66,1.26,84.45,58.64,34.76,62.25,26.28,1.06,7,2
10.68,36.36,4.45,2.86,-0.39,20.53,275.39,28.36,81.29,36.46,3.68,12,0
31.2,10.95,2.44,1.33,-0.13,32.26,428.95,25.12,76.05,30.38,3.97,2,0
5.88,25.97,3.73,3.33,0.27,34.99,214.28,21.8,93.71,5.43,17.77,5,0
102.9,52.86,8.43,7.84,0.96,64.61,131.0,34.58,76.72,32.11,3.58,8,1
32.14,15.28,4.78,2.32,0.27,56.06,208.15,34.93,68.84,20.29,16.66,11,0
13.41,32.82,3.62,4.48,-0.36,22.94,147.75,27.06,93.98,17.5,5.74,10,0
47.04,30.02,0.01,4.06,0.09,20.39,247.84,25.7,87.23,19.89,13.31,7,0
10.63,14.97,1.36,1.35,0.16,54.12,187.9,30.56,67.4,18.77,4.1,3,0
199.58,128.19,17.26,10.69,2.36,89.6,66.59,30.07,62.63,16.13,0.89,6,2
142.83,130.65,15.46,10.49,2.23,77.83,62.07,23.06,70.37,30.39,1.08,6,2
27.69,21.67,3.81,4.33,-0.15,32.09,203.73,18.98,71.99,14.46,6.31,12,0
401.31,170.19,41.97,13.5,4.36,90.96,31.9,23.28,94.81,6.34,0.93,6,3
18.06,25.49,0.35,2.45,-0.07,59.85,289.81,25.35,87.87,25.84,16.87,10,0
25.13,33.94,0.1,3.42,-0.28,54.49,213.38,29.46,67.75,6.22,14.67,3,0
416.27,195.0,23.52,11.65,3.8,90.48,10.14,18.3,85.69,7.58,0.77,8,3
148.29,87.96,13.26,10.1,2.31,84.62,75.72,18.15,83.43,15.66,2.18,7,2
197.5,119.03,17.41,9.88,1.93,77.21,52.62,25.52,78.33,9.49,1.27,7,2
56.19,41.06,10.54,5.78,0.54,60.96,67.95,26.39,90.82,18.9,4.18,4,1
3.11,32.91,1.56,2.61,-0.1,53.58,360.33,20.99,77.96,30.04,13.46,3,0
48.27,5.97,4.1,2.1,-0.22,28.67,334.21,29.18,60.55,7.25,8.92,1,0
73.14,43.61,8.94,6.44,0.37,69.19,123.8,33.39,74.33,38.36,4.19,7,1
52.68,41.94,6.99,6.89,0.71,69.51,121.73,19.79,72.58,10.42,1.57,7,1
274.44,205.97,39.41,13.25,3.16,92.94,35.49,25.41,67.85,18.6,0.12,7,3
32.94,15.75,3.26,1.43,0.03,59.98,119.28,24.92,90.48,32.38,19.61,9,0
55.78,46.18,8.08,6.53,0.48,64.75,58.7,34.43,93.06,16.72,2.56,1,1
15.65,28.54,0.74,2.36,-0.48,48.87,452.27,18.44,67.62,20.35,12.66,1,0
45.59,30.04,0.32,3.86,-0.08,56.03,225.18,26.51,77.13,20.96,12.76,1,0
34.76,5.69,3.2,1.22,-0.17,27.1,143.85,33.78,61.92,19.75,12.64,1,0
85.15,63.31,10.89,7.85,0.69,62.72,113.98,28.8,88.3,17.37,1.77,12,1
113.46,62.85,9.63,6.63,0.91,71.01,102.13,22.17,65.51,10.61,4.54,11,1
46.24,34.07,2.62,1.92,-0.4,34.54,202.17,34.43,80.12,36.15,11.61,5,0
81.46,75.81,10.52,5.38,0.73,74.94,109.56,31.07,72.26,18.01,4.25,7,1
154.55,82.4,12.14,9.94,1.81,83.14,67.4,34.92,93.09,5.45,1.25,9,2
143.24,89.91,19.37,9.27,1.42,82.06,75.07,27.56,88.1,19.95,1.27,6,2
42.42,36.24,2.71,3.52,-0.29,52.03,352.85,19.02,92.06,26.54,11.56,7,0
176.6,88.13,18.54,10.21,2.16,78.47,74.21,22.31,83.21,28.58,0.69,7,2
249.91,144.48,32.21,12.35,3.16,97.45,33.79,20.77,85.7,30.45,1.03,7,3
262.95,194.7,27.52,11.85,2.57,92.92,22.59,22.74,91.79,13.38,0.17,6,3
130.95,84.18,19.15,9.16,1.43,85.87,70.18,23.37,89.83,6.43,2.22,6,2
27.72,7.98,1.47,1.95,0.26,57.79,343.98,31.36,80.65,5.23,18.72,12,0
44.29,11.93,3.73,4.96,0.3,41.34,430.62,24.37,68.83,9.0,19.83,1,0
30.77,39.8,0.89,3.19,-0.4,57.37,216.7,22.81,88.21,12.33,17.93,10,0
0.76,28.03,2.75,3.6,0.15,37.37,149.81,27.27,81.54,37.67,18.98,9,0
99.65,63.45,7.5,6.73,0.54,61.26,149.28,19.23,90.75,15.56,1.95,11,1
92.38,43.77,11.19,6.63,0.33,73.8,98.93,32.57,88.55,7.15,4.54,3,1
14.63,1.78,3.63,4.59,0.01,46.27,288.86,18.13,72.04,31.3,5.65,11,0
73.73,45.88,8.87,7.26,0.5,63.28,102.19,29.33,81.19,8.05,2.04,12,1
135.7,92.3,17.17,10.54,1.71,85.9,79.96,30.65,85.89,13.67,2.48,8,2
15.43,37.88,4.84,1.73,-0.48,48.8,267.2,29.62,79.08,39.32,4.51,2,0
23.76,7.71,3.14,4.92,-0.13,52.7,303.11,33.82,91.15,32.5,11.43,11,0
31.32,5.25,4.41,4.31,0.02,38.34,473.18,26.49,84.57,24.84,17.12,4,0
83.9,40.53,7.87,6.94,0.31,64.21,70.8,26.15,66.36,31.01,1.65,12,1
52.67,64.8,9.89,5.64,0.33,65.45,59.86,22.32,70.34,23.55,1.91,11,1
20.45,7.82,4.81,1.62,0.23,37.14,251.15,28.81,83.99,21.36,6.93,2,0
34.24,7.47,2.72,4.95,-0.15,45.67,487.75,25.12,89.76,37.63,5.34,2,0
18.52,22.76,4.41,4.77,0.09,23.46,367.66,26.0,61.72,11.69,9.98,11,0
30.91,35.13,2.25,1.49,-0.2,25.46,106.66,22.05,60.07,35.54,15.78,10,0
147.39,139.89,12.03,8.08,2.24,77.99,23.65,25.24,85.57,26.85,0.97,6,2
57.92,73.13,6.76,7.33,0.97,70.45,109.6,24.19,72.36,27.27,3.11,10,1
150.98,86.88,18.74,9.49,1.19,76.73,29.55,30.08,67.13,34.64,2.0,6,2
130.61,111.12,18.23,8.78,1.24,80.05,53.28,20.22,76.01,14.39,1.65,8,2
46.7,5.77,1.02,1.99,0.25,50.23,415.88,32.22,74.29,14.2,4.78,7,0
299.59,175.1,42.18,11.15,2.77,86.07,34.51,32.65,75.79,5.14,0.11,7,3
120.82,97.27,12.24,8.28,1.33,82.55,70.85,28.48,92.49,22.5,2.22,9,2
396.32,234.25,23.6,11.43,3.11,85.84,8.19,30.11,61.06,7.91,0.3,9,3
8.92,9.57,2.09,2.0,-0.24,25.4,218.47,25.51,72.14,31.13,12.73,7,0
122.21,114.73,15.51,10.02,1.49,77.33,78.91,32.63,68.76,6.36,2.18,7,2
77.12,74.54,7.16,5.88,0.49,64.99,105.74,29.26,88.27,36.01,3.97,4,1
151.03,80.01,13.3,10.65,1.33,76.69,60.93,31.54,90.15,34.61,1.38,7,2
128.89,127.68,13.46,10.42,1.92,77.9,48.4,28.78,74.95,36.48,1.86,7,2
337.97,195.74,27.96,11.77,2.54,88.55,20.72,19.48,85.12,36.31,0.38,9,3
63.96,50.58,8.52,5.2,0.45,74.03,96.61,18.25,68.66,35.32,3.06,7,1
9.09,20.17,1.61,2.03,-0.13,25.33,471.1,30.03,63.72,32.16,17.75,2,0
21.38,6.43,3.5,4.04,-0.42,40.25,425.85,26.73,93.26,23.75,18.91,4,0
115.01,70.43,8.83,5.54,0.62,68.41,136.4,33.26,83.6,9.79,3.18,11,1
